sample_id,model,generation,problem_key,test_idx,correct,timeout,sanitizer_triggered,sanitizer_errors,sanitizer_cwes,returncode
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,15,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,16,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,17,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,18,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,19,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,20,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,21,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,22,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,23,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,24,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,25,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,26,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,27,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,28,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,29,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,30,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,31,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,32,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,33,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,34,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,35,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,36,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,37,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,38,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,39,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,40,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,41,True,False,False,,,0
human/soln1/00002/0039_1097_B._Petr_and_a_Combination_Lock.cpp,human,soln1,1097_B_Petr_and_a_Combination_Lock,42,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,0,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,1,False,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,2,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,3,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,4,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,5,False,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,6,False,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,7,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,8,False,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,9,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,10,False,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,11,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,12,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,13,False,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,14,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,15,False,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,16,False,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,17,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,18,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,19,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,20,True,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,21,False,False,False,,,0
human/soln1/00002/0221_1214_H._Tiles_Placement.cpp,human,soln1,1214_H_Tiles_Placement,22,False,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,0,True,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,1,True,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,2,True,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,3,True,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,4,True,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,5,True,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,6,True,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,7,True,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,8,True,False,False,,,0
human/soln1/00002/0157_388_E._Fox_and_Meteor_Shower.cpp,human,soln1,388_E_Fox_and_Meteor_Shower,9,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,0,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,1,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,2,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,3,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,4,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,5,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,6,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,7,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,8,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,9,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,10,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,11,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,12,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,13,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,14,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,15,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,16,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,17,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,18,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,19,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,20,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,21,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,22,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,23,True,False,False,,,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes.cpp,human,soln1,580_D_Kefa_and_Dishes,24,True,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,0,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,1,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,2,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,3,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,4,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,5,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,6,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,7,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,8,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,9,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,10,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,11,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,12,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,13,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,14,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,15,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,16,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,17,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,18,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,19,False,False,False,,,0
human/soln1/00002/0063_253_A._Boys_and_Girls.cpp,human,soln1,253_A_Boys_and_Girls,20,False,False,False,,,0
human/soln1/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln1,372_A_Counting_Kangaroos_is_Fun,0,True,False,False,,,0
human/soln1/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln1,372_A_Counting_Kangaroos_is_Fun,1,True,False,False,,,0
human/soln1/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln1,372_A_Counting_Kangaroos_is_Fun,2,True,False,False,,,0
human/soln1/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln1,372_A_Counting_Kangaroos_is_Fun,3,True,False,False,,,0
human/soln1/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln1,372_A_Counting_Kangaroos_is_Fun,4,True,False,False,,,0
human/soln1/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln1,372_A_Counting_Kangaroos_is_Fun,5,True,False,False,,,0
human/soln1/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln1,372_A_Counting_Kangaroos_is_Fun,6,True,False,False,,,0
human/soln1/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln1,372_A_Counting_Kangaroos_is_Fun,7,True,False,False,,,0
human/soln1/00002/0068_372_A._Counting_Kangaroos_is_Fun.cpp,human,soln1,372_A_Counting_Kangaroos_is_Fun,8,True,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,0,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,1,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,2,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,3,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,4,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,5,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,6,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,7,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,8,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,9,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,10,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,11,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,12,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,13,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,14,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,15,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,16,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,17,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,18,False,False,False,,,0
human/soln1/00002/0213_1045_D._Interstellar_battle.cpp,human,soln1,1045_D_Interstellar_battle,19,False,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,0,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,1,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,2,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,3,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,4,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,5,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,6,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,7,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,8,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,9,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,10,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,11,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,12,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,13,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,14,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,15,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,16,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,17,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,18,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,19,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,20,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,21,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,22,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,23,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,24,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,25,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,26,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,27,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,28,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,29,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,30,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,31,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,32,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,33,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,34,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,35,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,36,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,37,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,38,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,39,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,40,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,41,True,False,False,,,0
human/soln1/00002/0223_1256_C._Platforms_Jumping.cpp,human,soln1,1256_C_Platforms_Jumping,42,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,0,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,1,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,2,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,3,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,4,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,5,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,6,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,7,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,8,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,9,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,10,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,11,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,12,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,13,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,14,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,15,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,16,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,17,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,18,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,19,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,20,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,21,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,22,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,23,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,24,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,25,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,26,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,27,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,28,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,29,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,30,True,False,False,,,0
human/soln1/00002/0269_952_C._Ravioli_Sort.cpp,human,soln1,952_C_Ravioli_Sort,31,True,False,False,,,0
