sample_id,model,generation,batch,problem_key,problem_key_source,shard,compile_attempted,compiled,has_tests,no_tests,reason,passed,total_tests,pass_rate,timeout,tags,cppcheck_total,cppcheck_warnings,cppcheck_cwe_count,cppcheck_has_cwe,cppcheck_errors,cppcheck_style,cppcheck_perf,clang_total,clang_warnings,clang_errors,clang_bugprone,clang_performance,clang_analyzer,esbmc_verdict,esbmc_n_violations,esbmc_cwes,esbmc_parse_error,esbmc_timeout
human/soln2/00002/0224_127_C._Hot_Bath.cpp,human,soln2,00002,127_C_Hot_Bath,json,2,1,1,1,0,tested,67,67,1.0,0,binary search|brute force|math,1,0,1,1,0,1,0,12,12,0,10,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0194_p00092_Square_Searching.cpp,human,soln2,00002,p00092_Square_Searching,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,4,4,0,0,1,0,SUCCESS,0,,False,False
human/soln2/00002/0070_416_D._Population_Size.cpp,human,soln2,00002,416_D_Population_Size,json,2,1,1,1,0,tested,43,43,1.0,0,greedy|implementation|math,0,0,0,0,0,0,0,2,2,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0215_1090_C._New_Year_Presents.cpp,human,soln2,00002,1090_C_New_Year_Presents,json,2,1,1,1,0,tested,6,11,0.5454545454545454,0,constructive algorithms|data structures,5,2,2,1,0,0,3,25,20,5,3,3,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0132_1215_B._The_Number_of_Products.cpp,human,soln2,00002,1215_B_The_Number_of_Products,json,2,1,1,1,0,tested,0,20,0.0,0,combinatorics|dp|implementation,1,0,1,1,0,1,0,6,6,0,1,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0083_725_C._Hidden_Word.cpp,human,soln2,00002,725_C_Hidden_Word,json,2,1,1,1,0,tested,12,46,0.2608695652173913,0,brute force|constructive algorithms|implementation|strings,3,0,2,1,0,3,0,16,16,0,11,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0252_529_A._And_Yet_Another_Bracket_Sequence.cpp,human,soln2,00002,529_A_And_Yet_Another_Bracket_Sequence,json,2,1,1,1,0,tested,9,9,1.0,0,data structures|greedy|hashing|string suffix structures|strings,5,1,3,1,1,3,0,10,10,0,3,0,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0253_554_C._Kyoya_and_Colored_Balls.cpp,human,soln2,00002,554_C_Kyoya_and_Colored_Balls,json,2,1,1,1,0,tested,9,9,1.0,0,combinatorics|dp|math,2,0,2,1,0,2,0,4,4,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0239_221_C._Little_Elephant_and_Problem.cpp,human,soln2,00002,221_C_Little_Elephant_and_Problem,json,2,1,1,1,0,tested,68,68,1.0,0,implementation|sortings,1,0,1,1,0,1,0,4,4,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0149_198_D._Cube_Snake.cpp,human,soln2,00002,198_D_Cube_Snake,json,2,1,1,1,0,tested,2,57,0.0350877192982456,0,constructive algorithms,0,0,0,0,0,0,0,7,7,0,3,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0226_1323_D._Present.cpp,human,soln2,00002,1323_D_Present,json,2,1,1,1,0,tested,5,5,1.0,0,binary search|bitmasks|constructive algorithms|data structures|math|sortings,0,0,0,0,0,0,0,1,1,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0182_99_B._Help_Chef_Gerasim.cpp,human,soln2,00002,99_B_Help_Chef_Gerasim,json,2,1,1,1,0,tested,126,126,1.0,0,implementation|sortings,2,1,2,1,0,1,0,5,5,0,0,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0197_p00602_Fibonacci_Sets.cpp,human,soln2,00002,p00602_Fibonacci_Sets,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,6,6,0,0,1,0,SUCCESS,0,,False,False
human/soln2/00002/0151_245_F._Log_Stream_Analysis.cpp,human,soln2,00002,245_F_Log_Stream_Analysis,json,2,1,1,1,0,tested,3,3,1.0,0,binary search|brute force|implementation|strings,0,0,0,0,0,0,0,4,4,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0185_p02799_Keyence_Programming_Contest_2020_-_Bichromization.cpp,human,soln2,00002,p02799_Keyence_Programming_Contest_2020_-_Bichromization,json,2,1,1,0,1,no_public_tests,0,0,,0,,5,0,2,1,0,3,2,13,13,0,4,1,1,FAILED,1,CWE-120|CWE-190,False,False
human/soln2/00002/0247_409_A._The_Great_Game.cpp,human,soln2,00002,409_A_The_Great_Game,json,2,1,1,1,0,tested,31,31,1.0,0,*special,0,0,0,0,0,0,0,4,4,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0133_1238_D._AB-string.cpp,human,soln2,00002,1238_D_AB-string,json,2,1,1,0,1,no_public_tests,0,0,,0,binary search|combinatorics|dp|strings,0,0,0,0,0,0,0,3,3,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0211_1000_A._Codehorses_T-shirts.cpp,human,soln2,00002,1000_A_Codehorses_T-shirts,json,2,1,1,1,0,tested,31,31,1.0,0,greedy|implementation,17,0,2,1,0,17,0,11,11,0,2,2,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0155_341_D._Iahub_and_Xors.cpp,human,soln2,00002,341_D_Iahub_and_Xors,json,2,1,1,0,1,no_public_tests,0,0,,0,data structures,0,0,0,0,0,0,0,4,4,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0202_p01280_Galaxy_Wide_Web_Service.cpp,human,soln2,00002,p01280_Galaxy_Wide_Web_Service,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,11,11,0,0,1,0,TIMEOUT,0,,False,True
human/soln2/00002/0139_1364_E._X-OR.cpp,human,soln2,00002,1364_E_X-OR,json,2,1,1,1,0,tested,0,60,0.0,0,bitmasks|constructive algorithms|divide and conquer|interactive|probabilities,0,0,0,0,0,0,0,10,10,0,0,2,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0015_p03637_AtCoder_Beginner_Contest_069_-_4-adjacent.cpp,human,soln2,00002,p03637_AtCoder_Beginner_Contest_069_-_4-adjacent,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,6,6,0,0,2,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0019_p00184_Tsuruga_Castle.cpp,human,soln2,00002,p00184_Tsuruga_Castle,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,5,5,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0057_1481_B._New_Colony.cpp,human,soln2,00002,1481_B_New_Colony,json,2,1,1,1,0,tested,14,14,1.0,0,brute force|greedy|implementation,1,0,1,1,0,1,0,7,7,0,0,2,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0093_958_F3._Lightsabers__hard_.cpp,human,soln2,00002,958_F3_Lightsabers__hard_,json,2,1,1,0,1,no_test_mapping,0,0,,0,,1,0,1,1,0,1,0,20,20,0,11,0,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0172_764_A._Taymyr_is_calling_you.cpp,human,soln2,00002,764_A_Taymyr_is_calling_you,json,2,1,1,1,0,tested,29,29,1.0,0,brute force|implementation|math,0,0,0,0,0,0,0,3,3,0,0,0,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0219_1179_E._Alesya_and_Discrete_Math.cpp,human,soln2,00002,1179_E_Alesya_and_Discrete_Math,json,2,1,1,1,0,tested,0,4,0.0,0,divide and conquer|interactive,1,0,1,1,0,1,0,8,8,0,3,1,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0066_325_D._Reclamation.cpp,human,soln2,00002,325_D_Reclamation,json,2,1,0,0,0,compile_error,0,0,,0,dsu,0,0,0,0,0,0,0,22,8,14,0,2,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0270_979_E._Kuro_and_Topological_Parity.cpp,human,soln2,00002,979_E_Kuro_and_Topological_Parity,json,2,1,1,1,0,tested,86,86,1.0,0,dp,0,0,0,0,0,0,0,3,3,0,0,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0113_p01183_Tetrahedra.cpp,human,soln2,00002,p01183_Tetrahedra,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,25,25,0,7,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0016_p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree.cpp,human,soln2,00002,p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree,json,2,1,1,0,1,no_public_tests,0,0,,0,,1,0,1,1,0,1,0,41,33,8,20,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0236_155_A._I_love__username_.cpp,human,soln2,00002,155_A_I_love__username_,json,2,1,1,0,1,no_test_mapping,0,0,,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0004_918_A._Eleven.cpp,human,soln2,00002,918_A_Eleven,json,2,1,1,1,0,tested,16,16,1.0,0,brute force|implementation,0,0,0,0,0,0,0,4,4,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0065_300_A._Array.cpp,human,soln2,00002,300_A_Array,json,2,1,1,1,0,tested,0,18,0.0,0,brute force|constructive algorithms|implementation,7,0,2,1,0,7,0,24,24,0,17,3,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0050_1329_D._Dreamoon_Likes_Strings.cpp,human,soln2,00002,1329_D_Dreamoon_Likes_Strings,json,2,1,1,1,0,tested,0,1,0.0,0,constructive algorithms|data structures,3,1,3,1,0,2,0,26,26,0,4,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0085_76_F._Tourist.cpp,human,soln2,00002,76_F_Tourist,json,2,1,1,1,0,tested,0,4,0.0,0,binary search|data structures|dp,2,0,1,1,0,2,0,12,12,0,5,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0112_p01051_Squid_Ink.cpp,human,soln2,00002,p01051_Squid_Ink,json,2,1,1,0,1,no_public_tests,0,0,,0,,2,0,2,1,0,2,0,22,22,0,4,1,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0183_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs.cpp,human,soln2,00002,p02539_ACL_Beginner_Contest_-_Heights_and_Pairs,json,2,1,1,0,1,no_public_tests,0,0,,0,,2,0,1,1,0,2,0,16,16,0,3,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0205_p01756_Longest_Match.cpp,human,soln2,00002,p01756_Longest_Match,json,2,1,1,0,1,no_public_tests,0,0,,0,,10,3,1,1,0,7,0,35,35,0,16,5,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0106_p00131_Doctor_s_Strange_Particles.cpp,human,soln2,00002,p00131_Doctor_s_Strange_Particles,json,2,1,1,0,1,no_test_mapping,0,0,,0,,0,0,0,0,0,0,0,9,9,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0125_1068_F._Knights.cpp,human,soln2,00002,1068_F_Knights,json,2,1,1,1,0,tested,1,45,0.0222222222222222,0,constructive algorithms,0,0,0,0,0,0,0,2,2,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0271_999_F._Cards_and_Joy.cpp,human,soln2,00002,999_F_Cards_and_Joy,json,2,1,1,1,0,tested,5,5,1.0,0,dp,0,0,0,0,0,0,0,10,10,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0163_529_C._Rooks_and_Rectangles.cpp,human,soln2,00002,529_C_Rooks_and_Rectangles,json,2,1,1,1,0,tested,4,4,1.0,0,data structures|sortings,0,0,0,0,0,0,0,11,11,0,1,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0131_1198_C._Matching_vs_Independent_Set.cpp,human,soln2,00002,1198_C_Matching_vs_Independent_Set,json,2,1,1,1,0,tested,2,2,1.0,0,constructive algorithms|graphs|greedy|sortings,0,0,0,0,0,0,0,8,8,0,0,4,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0053_1392_B._Omkar_and_Infinity_Clock.cpp,human,soln2,00002,1392_B_Omkar_and_Infinity_Clock,json,2,1,1,1,0,tested,27,31,0.8709677419354839,0,implementation|math,0,0,0,0,0,0,0,6,6,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0100_p03258_AtCoder_Grand_Contest_027_-_ABBreviate.cpp,human,soln2,00002,p03258_AtCoder_Grand_Contest_027_-_ABBreviate,json,2,1,1,0,1,no_public_tests,0,0,,0,,1,1,1,1,0,0,0,5,5,0,2,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0069_393_C._Blocked_Points.cpp,human,soln2,00002,393_C_Blocked_Points,json,2,1,1,1,0,tested,53,53,1.0,0,math,0,0,0,0,0,0,0,1,1,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0060_181_B._Number_of_Triplets.cpp,human,soln2,00002,181_B_Number_of_Triplets,json,2,1,1,1,0,tested,13,13,1.0,0,binary search|brute force,0,0,0,0,0,0,0,4,4,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0005_940_A._Points_on_the_line.cpp,human,soln2,00002,940_A_Points_on_the_line,json,2,1,1,1,0,tested,32,32,1.0,0,brute force|greedy|sortings,1,0,1,1,0,1,0,9,9,0,1,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0008_p02630_AtCoder_Beginner_Contest_171_-_Replacing.cpp,human,soln2,00002,p02630_AtCoder_Beginner_Contest_171_-_Replacing,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,5,5,0,0,0,2,FAILED,1,CWE-120|CWE-190,False,False
human/soln2/00002/0212_1025_B._Weakened_Common_Divisor.cpp,human,soln2,00002,1025_B_Weakened_Common_Divisor,json,2,1,1,1,0,tested,47,48,0.9791666666666666,0,brute force|greedy|number theory,0,0,0,0,0,0,0,11,11,0,5,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0261_763_D._Timofey_and_a_flat_tree.cpp,human,soln2,00002,763_D_Timofey_and_a_flat_tree,json,2,1,1,1,0,tested,9,13,0.6923076923076923,0,data structures|graphs|hashing|shortest paths|trees,8,0,2,1,0,8,0,29,29,0,2,0,3,PARSE_ERROR,0,,True,False
human/soln2/00002/0173_787_C._Berzerk.cpp,human,soln2,00002,787_C_Berzerk,json,2,1,1,1,0,tested,26,26,1.0,0,dfs and similar|dp|games,0,0,0,0,0,0,0,8,8,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0095_p02578_AtCoder_Beginner_Contest_176_-_Step.cpp,human,soln2,00002,p02578_AtCoder_Beginner_Contest_176_-_Step,json,2,1,1,0,1,no_public_tests,0,0,,0,,10,0,1,1,0,10,0,1,1,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0225_12_B._Correct_Solution_.cpp,human,soln2,00002,12_B_Correct_Solution_,json,2,1,1,0,1,no_test_mapping,0,0,,0,,0,0,0,0,0,0,0,8,8,0,0,0,3,PARSE_ERROR,0,,True,False
human/soln2/00002/0177_878_D._Magic_Breeding.cpp,human,soln2,00002,878_D_Magic_Breeding,json,2,1,1,1,0,tested,4,4,1.0,0,bitmasks,0,0,0,0,0,0,0,7,7,0,1,0,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0195_p00224_Bicycle_Diet.cpp,human,soln2,00002,p00224_Bicycle_Diet,json,2,1,1,0,1,no_public_tests,0,0,,0,,19,2,2,1,1,14,2,45,45,0,2,3,1,SUCCESS,0,,False,False
human/soln2/00002/0237_177_C1._Party.cpp,human,soln2,00002,177_C1_Party,json,2,1,1,1,0,tested,13,13,1.0,0,dfs and similar|dsu|graphs,3,0,1,1,0,3,0,6,6,0,0,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0169_698_D._Limak_and_Shooting_Points.cpp,human,soln2,00002,698_D_Limak_and_Shooting_Points,json,2,1,1,1,0,tested,8,9,0.8888888888888888,0,brute force|geometry|math,3,3,1,1,0,0,0,19,19,0,1,0,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0267_901_D._Weighting_a_Tree.cpp,human,soln2,00002,901_D_Weighting_a_Tree,json,2,1,1,1,0,tested,2,8,0.25,0,constructive algorithms|dfs and similar|graphs,3,0,2,1,0,3,0,17,17,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0175_833_C._Ever-Hungry_Krakozyabra.cpp,human,soln2,00002,833_C_Ever-Hungry_Krakozyabra,json,2,1,1,1,0,tested,79,79,1.0,0,brute force|combinatorics|greedy|math,8,0,1,1,0,6,2,14,14,0,5,2,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0072_465_C._No_to_Palindromes_.cpp,human,soln2,00002,465_C_No_to_Palindromes_,json,2,1,1,0,1,no_test_mapping,0,0,,0,,1,0,1,1,0,1,0,4,4,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0045_121_C._Lucky_Permutation.cpp,human,soln2,00002,121_C_Lucky_Permutation,json,2,1,1,1,0,tested,0,61,0.0,1,brute force|combinatorics|number theory,2,0,2,1,1,1,0,10,10,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0031_p01991_Namo.._Cut.cpp,human,soln2,00002,p01991_Namo_Cut,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,10,10,0,4,0,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0103_p03729_AtCoder_Beginner_Contest_060_-_Shiritori.cpp,human,soln2,00002,p03729_AtCoder_Beginner_Contest_060_-_Shiritori,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,3,3,0,0,2,0,FAILED,1,,False,False
human/soln2/00002/0009_p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number.cpp,human,soln2,00002,p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,2,2,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0263_808_E._Selling_Souvenirs.cpp,human,soln2,00002,808_E_Selling_Souvenirs,json,2,1,1,1,0,tested,37,37,1.0,0,binary search|dp|greedy|ternary search,0,0,0,0,0,0,0,11,6,5,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0000_825_E._Minimal_Labels.cpp,human,soln2,00002,825_E_Minimal_Labels,json,2,1,1,1,0,tested,3,3,1.0,0,data structures|dfs and similar|graphs|greedy,0,0,0,0,0,0,0,7,7,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0123_1025_D._Recovering_BST.cpp,human,soln2,00002,1025_D_Recovering_BST,json,2,1,1,1,0,tested,46,46,1.0,0,brute force|dp|math|number theory|trees,1,0,1,1,1,0,0,7,7,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0102_p03574_AtCoder_Beginner_Contest_075_-_Minesweeper.cpp,human,soln2,00002,p03574_AtCoder_Beginner_Contest_075_-_Minesweeper,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,3,3,0,0,1,0,SUCCESS,0,,False,False
human/soln2/00002/0250_480_B._Long_Jumps.cpp,human,soln2,00002,480_B_Long_Jumps,json,2,1,1,1,0,tested,48,64,0.75,0,binary search|greedy|implementation,0,0,0,0,0,0,0,6,6,0,3,2,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0159_436_D._Pudding_Monsters.cpp,human,soln2,00002,436_D_Pudding_Monsters,json,2,1,1,1,0,tested,16,16,1.0,0,dp,0,0,0,0,0,0,0,12,12,0,1,1,5,PARSE_ERROR,0,,True,False
human/soln2/00002/0105_p04052_AtCoder_Grand_Contest_001_-_Wide_Swap.cpp,human,soln2,00002,p04052_AtCoder_Grand_Contest_001_-_Wide_Swap,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,10,10,0,1,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0041_1144_F._Graph_Without_Long_Directed_Paths.cpp,human,soln2,00002,1144_F_Graph_Without_Long_Directed_Paths,json,2,1,1,1,0,tested,10,13,0.7692307692307693,0,dfs and similar|graphs,3,0,1,1,0,3,0,16,16,0,4,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0254_580_B._Kefa_and_Company.cpp,human,soln2,00002,580_B_Kefa_and_Company,json,2,1,1,1,0,tested,13,13,1.0,0,binary search|sortings|two pointers,3,0,2,1,1,0,2,6,6,0,0,1,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0094_985_E._Pencils_and_Boxes.cpp,human,soln2,00002,985_E_Pencils_and_Boxes,json,2,1,1,1,0,tested,62,62,1.0,0,binary search|data structures|dp|greedy|two pointers,0,0,0,0,0,0,0,7,7,0,1,2,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0017_p03963_AtCoder_Beginner_Contest_046_-_Painting_Balls_with_AtCoDeer.cpp,human,soln2,00002,p03963_AtCoder_Beginner_Contest_046_-_Painting_Balls_with_AtCoDeer,json,2,1,1,0,1,no_public_tests,0,0,,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,FAILED,1,CWE-190,False,False
human/soln2/00002/0235_1523_B._Lord_of_the_Values.cpp,human,soln2,00002,1523_B_Lord_of_the_Values,json,2,1,1,1,0,tested,1,1,1.0,0,constructive algorithms,0,0,0,0,0,0,0,7,7,0,0,2,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0192_p03839_AtCoder_Grand_Contest_008_-_Contiguous_Repainting.cpp,human,soln2,00002,p03839_AtCoder_Grand_Contest_008_-_Contiguous_Repainting,json,2,1,1,0,1,no_public_tests,0,0,,0,,2,0,2,1,0,2,0,3,3,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0058_1508_C._Complete_the_MST.cpp,human,soln2,00002,1508_C_Complete_the_MST,json,2,1,1,1,0,tested,3,3,1.0,0,bitmasks|brute force|data structures|dfs and similar|dsu|graphs|greedy|trees,0,0,0,0,0,0,0,11,11,0,1,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0251_505_B._Mr._Kitayuta_s_Colorful_Graph.cpp,human,soln2,00002,505_B_Mr_Kitayuta_s_Colorful_Graph,json,2,1,1,0,1,no_test_mapping,0,0,,0,,0,0,0,0,0,0,0,11,11,0,2,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0056_1458_B._Glass_Half_Spilled.cpp,human,soln2,00002,1458_B_Glass_Half_Spilled,json,2,1,1,1,0,tested,6,8,0.75,0,dp,1,1,1,1,0,0,0,18,18,0,5,0,0,SUCCESS,0,,False,False
human/soln2/00002/0245_364_D._Ghd.cpp,human,soln2,00002,364_D_Ghd,json,2,1,1,1,0,tested,5,5,1.0,0,brute force|math|probabilities,0,0,0,0,0,0,0,10,10,0,0,0,3,PARSE_ERROR,0,,True,False
human/soln2/00002/0136_12_D._Ball.cpp,human,soln2,00002,12_D_Ball,json,2,1,1,1,0,tested,11,11,1.0,0,data structures|sortings,0,0,0,0,0,0,0,18,18,0,9,1,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0128_1139_E._Maximize_Mex.cpp,human,soln2,00002,1139_E_Maximize_Mex,json,2,1,1,1,0,tested,16,16,1.0,0,flows|graph matchings|graphs,0,0,0,0,0,0,0,14,14,0,3,0,3,PARSE_ERROR,0,,True,False
human/soln2/00002/0036_1031_B._Curiosity_Has_No_Limits.cpp,human,soln2,00002,1031_B_Curiosity_Has_No_Limits,json,2,1,1,1,0,tested,22,22,1.0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0119_p02074_N-by-M_grid_calculation.cpp,human,soln2,00002,p02074_N-by-M_grid_calculation,json,2,1,1,0,1,no_public_tests,0,0,,0,,7,1,4,1,1,3,2,21,21,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0209_p02319_0-1_Knapsack_Problem_II.cpp,human,soln2,00002,p02319_0-1_Knapsack_Problem_II,json,2,1,1,0,1,no_public_tests,0,0,,0,,2,0,1,1,2,0,0,6,6,0,1,1,0,SUCCESS,0,,False,False
human/soln2/00002/0262_787_A._The_Monster.cpp,human,soln2,00002,787_A_The_Monster,json,2,1,1,1,0,tested,56,56,1.0,0,brute force|math|number theory,0,0,0,0,0,0,0,1,1,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0227_1342_C._Yet_Another_Counting_Problem.cpp,human,soln2,00002,1342_C_Yet_Another_Counting_Problem,json,2,1,1,1,0,tested,4,4,1.0,0,math|number theory,1,0,1,1,0,1,0,5,5,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0184_p02670_AtCoder_Grand_Contest_044_-_Joker.cpp,human,soln2,00002,p02670_AtCoder_Grand_Contest_044_-_Joker,json,2,1,1,0,1,no_public_tests,0,0,,0,,1,0,1,1,0,1,0,4,4,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0230_1406_A._Subset_Mex.cpp,human,soln2,00002,1406_A_Subset_Mex,json,2,1,1,1,0,tested,2,2,1.0,0,greedy|implementation|math,0,0,0,0,0,0,0,3,3,0,0,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0126_1090_J._Two_Prefixes.cpp,human,soln2,00002,1090_J_Two_Prefixes,json,2,1,1,1,0,tested,4,4,1.0,0,strings,1,1,1,1,0,0,0,16,16,0,3,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0257_673_A._Bear_and_Game.cpp,human,soln2,00002,673_A_Bear_and_Game,json,2,1,1,1,0,tested,31,31,1.0,0,implementation,7,0,1,1,0,7,0,3,3,0,0,0,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0199_p00878_Origami_Through-Hole.cpp,human,soln2,00002,p00878_Origami_Through-Hole,json,2,1,1,0,1,no_public_tests,0,0,,0,,10,0,1,1,0,3,7,51,51,0,1,4,4,PARSE_ERROR,0,,True,False
human/soln2/00002/0108_p00451_Common_Sub-String.cpp,human,soln2,00002,p00451_Common_Sub-String,json,2,1,1,0,1,no_public_tests,0,0,,0,,4,0,1,1,0,4,0,5,5,0,2,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0067_348_E._Pilgrims.cpp,human,soln2,00002,348_E_Pilgrims,json,2,1,1,1,0,tested,5,5,1.0,0,dfs and similar|dp|trees,0,0,0,0,0,0,0,7,7,0,2,0,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0222_1238_B._Kill__Em_All.cpp,human,soln2,00002,1238_B_Kill__Em_All,json,2,1,1,0,1,no_test_mapping,0,0,,0,,0,0,0,0,0,0,0,7,7,0,1,1,0,PARSE_ERROR,0,,True,False
human/soln2/00002/0178_902_A._Visiting_a_Friend.cpp,human,soln2,00002,902_A_Visiting_a_Friend,json,2,1,1,1,0,tested,41,41,1.0,0,greedy|implementation,0,0,0,0,0,0,0,3,3,0,0,0,1,PARSE_ERROR,0,,True,False
human/soln2/00002/0046_1244_G._Running_in_Pairs.cpp,human,soln2,00002,1244_G_Running_in_Pairs,json,2,1,1,1,0,tested,31,48,0.6458333333333334,0,constructive algorithms|greedy|math,0,0,0,0,0,0,0,8,8,0,3,0,2,PARSE_ERROR,0,,True,False
human/soln2/00002/0043_1184_D1._Parallel_Universes__Easy_.cpp,human,soln2,00002,1184_D1_Parallel_Universes__Easy_,json,2,1,1,0,1,no_test_mapping,0,0,,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,PARSE_ERROR,0,,True,False
